,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.14371223393020505,0.08485965098214604,0.20477504647786782,0.10060859277082826
1,3,0.16731380065854717,0.09902804034253274,0.2384164473411839,0.1174654195694268
2,6,0.17424036977759225,0.10349119401716304,0.24689406874760542,0.12243089140968895
3,9,0.17896033559688304,0.10660122365875181,0.2537303905276562,0.12602931300237008
4,12,0.1815462457252898,0.10837624806417932,0.2568836258840552,0.12807647713621292
5,15,0.18385260951463853,0.10992777293953686,0.25887344020101044,0.12949913528270046
6,18,0.1859529265655008,0.1108547392800642,0.260696393655017,0.13036430898818513
7,21,0.18644464674303168,0.1112247459609553,0.26097622284933336,0.13074678092317135
8,24,0.18642747131810278,0.11154868355077233,0.2622368605268157,0.131374280248023
9,27,0.187119917843047,0.11164880154800598,0.2624379750396765,0.131356586820861
10,30,0.18707586075110816,0.11198991767126008,0.26302395967327213,0.13185218381044855
11,33,0.1874672872443719,0.11204107235257536,0.26261721102315866,0.13172099579715268
12,36,0.18821263025551785,0.11224885570657986,0.26357994241973376,0.13197251518151004
13,39,0.18735506526907372,0.11215064522311141,0.263684011678758,0.13210613240250876
14,42,0.18796822202474475,0.11238677719761175,0.26360472906408894,0.1321747534500915
15,45,0.18829635061562253,0.1123170954195903,0.26358409678559225,0.13202480951188184
16,48,0.1890037611113054,0.11257205751639575,0.2632214523934007,0.13209768273247943
17,51,0.18892935503163746,0.11257505764060671,0.262972886630081,0.13202182920072816
18,54,0.1885637782900258,0.11254680258527511,0.2630004488721656,0.1321468349179266
19,57,0.18892497341078582,0.1126540034822395,0.2638031400885329,0.13233451306894803
20,60,0.18903575025111038,0.11283104395564984,0.26496478700579135,0.13274421377676993
21,63,0.18864625686484393,0.11268733958157151,0.26423600809972697,0.1325016080097923
22,66,0.1895425292003407,0.11309542284688359,0.26448612663884746,0.13278472408932993
23,69,0.18781028291415794,0.11251315014547529,0.2639115335429035,0.13247709704021401
24,72,0.18867560211943982,0.11282340358773267,0.26454540006636484,0.13269886122942998
25,75,0.18799651005369855,0.11249217918073759,0.2645723998716524,0.132557563913822
26,78,0.1883683618028509,0.1128528750126799,0.26407174144974527,0.13274036631348618
27,81,0.18907209243557158,0.11291358239797182,0.2646523844287979,0.13277045135128723
28,84,0.18928789339249982,0.11266865777881378,0.264758469690233,0.1324734117289447
29,87,0.18832311961488624,0.11269561656290666,0.26444841100030037,0.132678256140774
30,90,0.18918492325033825,0.11311300794840853,0.2651457208428423,0.13310297879620342
31,93,0.18894740731617796,0.11284828873034518,0.26563039738577876,0.1329455799988454
32,96,0.18993059233483037,0.11309898597882892,0.2647819554075385,0.13282796387745766
33,99,0.18879788861286145,0.1127943418774504,0.265511813910247,0.13291662231107332
34,Final,0.18879788861286145,0.1127943418774504,0.265511813910247,0.13291662231107332
