,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.14054885821042726,0.08321372636619914,0.20216200379817878,0.09915096295069414
1,3,0.16293816629308688,0.09679106885043372,0.23381038558254488,0.11514935503895418
2,6,0.17058202787762383,0.10135236277245327,0.24338066258085234,0.1203186299680262
3,9,0.17605031226821563,0.10459652889159861,0.24974954937894175,0.12389782329118425
4,12,0.17914270268137378,0.10653129639285396,0.25498968619266893,0.12638138599388243
5,15,0.1810204311156322,0.10754089446150734,0.2562573609241324,0.12720691722745417
6,18,0.1817338582463309,0.10832592739657743,0.2583443578118981,0.12839554790863922
7,21,0.18367683847074828,0.1091977411120174,0.25956986519116176,0.12902437889737003
8,24,0.18317935816469033,0.10917838790684879,0.2599787040924739,0.12927527091911226
9,27,0.18388467404166856,0.10961828715107047,0.25992671841330645,0.12954746229147565
10,30,0.18472086287941242,0.1096783006471079,0.2601764580334126,0.12947486651215234
11,33,0.18515476886608834,0.10993400383785931,0.2608020594438241,0.1298039097812002
12,36,0.1843269866170121,0.10996600502813905,0.2609083843406014,0.1300659836670816
13,39,0.18420188906834398,0.11000729867008399,0.2607166569849221,0.1300519097935448
14,42,0.1851673173770127,0.10993825347163418,0.26074540546662356,0.12978534923020968
15,45,0.18539660212343617,0.11023064524074944,0.26126837157619287,0.13016488527346048
16,48,0.18570662233479615,0.11030439660333272,0.2610748180949754,0.13009349928326014
17,51,0.1850562758010608,0.11013415271908672,0.26077273331314654,0.13010174843166616
18,54,0.18577002401189638,0.1104320637268914,0.2617903752161751,0.13037426005743932
19,57,0.18524946659286853,0.11026477069975789,0.2609915683980637,0.13018569659586282
20,60,0.18509402440593448,0.11028559776464282,0.26172201779943016,0.13036969034465754
21,63,0.18534342693971398,0.11033609206333098,0.26211973839980557,0.1304342030518509
22,66,0.18569231517414908,0.11052124056578044,0.26094332160634726,0.13029069616028394
23,69,0.1855894065962844,0.1106332159868508,0.2621000753755936,0.1306892879719185
24,72,0.1860866349663434,0.11068252129555291,0.26250256220066553,0.13069900492421294
25,75,0.18598157768772627,0.1104085382031421,0.2613572628720261,0.13017358657469788
26,78,0.18638408479881324,0.110774034420719,0.26199732316702307,0.1305980566604629
27,81,0.186263849339134,0.11063566714322359,0.26215002217149247,0.1305344452520603
28,84,0.18660404023083038,0.11068064864537423,0.2614000779828102,0.1303669371655069
29,87,0.18597059398175683,0.11067148515139853,0.26234685667096386,0.13067052999488635
30,90,0.18625883219096465,0.11061006928625612,0.261809195706163,0.1304714946275528
31,93,0.18644879610870493,0.1106404533581175,0.2619402611281702,0.1304724533184606
32,96,0.18612703890895946,0.11090305654877713,0.26266681035123857,0.13097942331117468
33,99,0.1856193815070759,0.11063970887702619,0.2629759854459192,0.13084100127875375
34,Final,0.1856193815070759,0.11063970887702619,0.2629759854459192,0.13084100127875375
