,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.14218252955477778,0.08500195288143912,0.20444076959238205,0.10105075056806959
1,3,0.16483211734950748,0.09771160336045356,0.23510332716224813,0.11601305870049695
2,6,0.1721368782823433,0.10203043826700818,0.24430680004487995,0.12081886934550604
3,9,0.1773176688023326,0.10510653141004081,0.2502236971765483,0.124172066856399
4,12,0.18074620544073916,0.10730219227224007,0.25474302976352436,0.12667439397172067
5,15,0.18218852314144404,0.10819811050885007,0.25694192894815826,0.12777640860490053
6,18,0.18252515822851892,0.10878334060525151,0.2582692727850267,0.12857089564884444
7,21,0.18372158755540077,0.10937212886771489,0.258993733480986,0.1291206637337624
8,24,0.18382797780214566,0.1097372083080058,0.2585667815763701,0.1293867108234988
9,27,0.1840255098954332,0.10997575471752354,0.25920625503753714,0.12969150413490585
10,30,0.18462121478442337,0.10998988497970846,0.2596312620957986,0.129682963204033
11,33,0.18479402855405402,0.11024482083139561,0.260079821910022,0.13000064540379017
12,36,0.18599092619387583,0.11029839533574379,0.26031525050716803,0.1298001953840082
13,39,0.1860507289927561,0.11088713253265722,0.26107714647882596,0.13054566725970157
14,42,0.18591485935344776,0.11067880050749815,0.26180823154054234,0.13049748501260247
15,45,0.18597911636463216,0.11096359378171822,0.2612478782563626,0.1307009780732105
16,48,0.186810766584942,0.11119465925488574,0.2617184278262233,0.1308242123290657
17,51,0.18615918273304047,0.1108003180391935,0.26129126911788475,0.1304857767690271
18,54,0.18613605432966673,0.11081954171440127,0.26199304302656834,0.1306759715195127
19,57,0.18599531908729358,0.11074940313247393,0.26106569712663413,0.13046552110188456
20,60,0.18624191571578672,0.11120026462795053,0.2620655051934067,0.1310453584765136
21,63,0.1859948398366422,0.11095284988973897,0.2613802513124191,0.13070052036927252
22,66,0.1863403991213356,0.1113276920842467,0.2610361462564388,0.13091864298630848
23,69,0.1864060974980552,0.11109539528373925,0.26170900554637083,0.1308284500722057
24,72,0.18729400401435947,0.11155550380501558,0.2614110377472354,0.13103826297572754
25,75,0.18797721465888312,0.11154190937052251,0.26215483444788057,0.1310178943367076
26,78,0.18702450472240684,0.11127052212455102,0.2619131834362329,0.13093575300863905
27,81,0.1862718247679163,0.11112506561391611,0.262397264626974,0.13104509228644928
28,84,0.18661660372647623,0.11135371291422176,0.26200504111873485,0.13112155772217093
29,87,0.18631392050524695,0.11121873998440011,0.2623196984366003,0.13108796484630006
30,90,0.18700257173768184,0.11161952789156403,0.2619012339264355,0.1313327754367747
31,93,0.18682455695898037,0.11144542756886736,0.2627987143527958,0.13134373917306527
32,96,0.18695832998265433,0.11108269348720906,0.26232925721315814,0.13086314406913163
33,99,0.18671507440255294,0.11128379204325604,0.26263254513703227,0.1311658666508482
34,Final,0.18671507440255294,0.11128379204325604,0.26263254513703227,0.1311658666508482
