,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.14383229168002637,0.085247133399088,0.20607238002232112,0.10128771112294611
1,3,0.1685823860816682,0.09918467690435163,0.23849413241952508,0.11746492595315718
2,6,0.1753405069371451,0.1039623373793986,0.2484805156886151,0.12309230795262263
3,9,0.18106538275957515,0.10748861750892971,0.254681628047521,0.12678815327135282
4,12,0.18276294531899767,0.10906375554466086,0.2575027287672463,0.12866449247586859
5,15,0.18533862695346126,0.11012971117304125,0.26005674205918816,0.1297371468219161
6,18,0.186019518309451,0.1108068096629282,0.26133532566961404,0.13053004678666408
7,21,0.1867141014498326,0.11126768790130245,0.2615107543137826,0.13091831512923643
8,24,0.18742781464373823,0.11170123757164209,0.26296783098355814,0.1315282649923697
9,27,0.18691872120530156,0.11152124128573934,0.2632427035451077,0.13151693836739556
10,30,0.18794364627716867,0.1117350029789756,0.2637511257992714,0.13155412236345432
11,33,0.1875231830203562,0.11180162877169052,0.2637316275540109,0.1317196928926381
12,36,0.18859932790170864,0.112079800738915,0.26351554012958944,0.13175053872288384
13,39,0.18775910595413267,0.11196112319587258,0.2645340373673537,0.13203725911325065
14,42,0.18761384541602139,0.11186872965055704,0.264223872491581,0.13190469787536066
15,45,0.18789610897353584,0.11209879743178511,0.26461865738197865,0.13216240065590365
16,48,0.18810226164095775,0.11237497832264996,0.26438174760919647,0.13238220618616894
17,51,0.18873999510780512,0.11245178828668134,0.2650811109626637,0.13239688905228092
18,54,0.18862344259081332,0.11238385959290147,0.2642184266114669,0.13219703779585454
19,57,0.1886087384665203,0.11234427808846709,0.2649217909258027,0.1322709709375788
20,60,0.18857111401081056,0.11252872637335397,0.2647563858970513,0.13245980198987262
21,63,0.18806281814764972,0.11237045591592187,0.26438736358977066,0.13236959185973604
22,66,0.1880824683607468,0.11255360473042404,0.2644732569488651,0.13251062375902786
23,69,0.188754761762252,0.11272011972745619,0.2647420025809079,0.132629912826609
24,72,0.1887716139172391,0.11263295800278877,0.26503022202562737,0.1325792820861881
25,75,0.18880455453036582,0.11255587872870484,0.2652376095656153,0.13258678424714818
26,78,0.1889584845451378,0.1126577759018639,0.26543104147765967,0.13270336390140305
27,81,0.1892678994938939,0.11249540309021928,0.2653975385366236,0.13244483391290263
28,84,0.1883893881598393,0.11249627425768192,0.26592291658616424,0.1327221805076529
29,87,0.1886334848639955,0.11261726722196992,0.2650392090817268,0.13256749248832359
30,90,0.18891951894269265,0.11275990165702417,0.26514536066569305,0.13269913787517823
31,93,0.18869634928543907,0.11263312537563687,0.2660406934800813,0.13282435660031633
32,96,0.1888863077675022,0.11257933558554344,0.26607359730531643,0.13277890602893114
33,99,0.18846209352058987,0.11260911069688437,0.2666655671687854,0.1330117351837078
34,Final,0.18846209352058987,0.11260911069688437,0.2666655671687854,0.1330117351837078
