,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.14180215475088764,0.08433044987687387,0.2046664359869924,0.10057657722313651
1,3,0.16471001551123465,0.09833913605118132,0.23608074258595776,0.11694265151378476
2,6,0.17267615500880104,0.10310150574915465,0.24549553895485499,0.12214737496652685
3,9,0.1776083346663009,0.1060461018453531,0.25293987482763725,0.1256978103936287
4,12,0.18019517974072355,0.10796266223129306,0.2558764225382492,0.1277440386813025
5,15,0.181711693580342,0.10871460400250779,0.2579254095348311,0.12866722787306895
6,18,0.18310858422927054,0.1094814287958532,0.2602623677976059,0.12971813450623704
7,21,0.18330720643067908,0.1099529487163526,0.26117365523399333,0.13028947699477858
8,24,0.18484487277760625,0.11056467135472689,0.26169893774733205,0.1306985779031199
9,27,0.18468460449098567,0.110644962907879,0.26223751992850036,0.13091133331601024
10,30,0.18534784305858648,0.11083659120296716,0.262590826567673,0.13105903171063896
11,33,0.18512753540027907,0.11082061491510968,0.2623164823933683,0.1310253761757428
12,36,0.1854890823593811,0.11085059724229149,0.26256626476891914,0.1310238332484782
13,39,0.185813177132354,0.11133964894679865,0.26330866177797646,0.1315817288701889
14,42,0.18593105906613866,0.11144782001408553,0.262671137923927,0.1315224514548425
15,45,0.18633523447750988,0.11151739987868356,0.2627500546400169,0.13147321243176263
16,48,0.18676347506716318,0.11171910237807404,0.2638861215631928,0.13192003420485512
17,51,0.18591246780170556,0.11137644027951742,0.262902120703862,0.1314918808204105
18,54,0.18579901135037524,0.11150423829136061,0.26321919629360063,0.13170214476980047
19,57,0.18637542375064597,0.1114101598041398,0.26313630442214186,0.13149129192089917
20,60,0.18617077913771338,0.11152920573244955,0.2641643981666163,0.13188021921858636
21,63,0.18728084587926844,0.11180985355343935,0.26379281660780074,0.131840180504545
22,66,0.18764530137889746,0.11148348411628292,0.263946508456211,0.13144993865380966
23,69,0.18700906868351327,0.11166418059434938,0.2632983450354304,0.13163776395069274
24,72,0.18682882213821475,0.11144069171919967,0.26298981585018943,0.1314002741972682
25,75,0.18650076265598534,0.11141872509576169,0.26237495430545926,0.13133595278950552
26,78,0.18658807234151611,0.11141664676938454,0.26294843425871417,0.13144510354108987
27,81,0.18676772632837185,0.11142697442254065,0.26439859651409714,0.1317344304069167
28,84,0.187211319234955,0.11178545151549171,0.2646722380512417,0.13204076470309367
29,87,0.18715022377771487,0.11158247675349968,0.2642969062468873,0.1317932306113178
30,90,0.18639019337391804,0.11127422725714403,0.264023015269516,0.13153633334696452
31,93,0.1874584940496153,0.11166158494940605,0.2650216884680172,0.13190075295308623
32,96,0.18788398956927407,0.11165682853424111,0.264086570210221,0.13161491649471885
33,99,0.18684679548899738,0.11152630145927155,0.26420028352581515,0.13175146077793276
34,Final,0.18684679548899738,0.11152630145927155,0.26420028352581515,0.13175146077793276
