,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.14194752409707517,0.08418463404092903,0.2033234850601943,0.10004609704915705
1,3,0.16478388333740593,0.09804604801978448,0.23578096930106746,0.11640319875505997
2,6,0.1724293710346382,0.10278527047875022,0.24600261741554078,0.1219558241766085
3,9,0.1775837136832682,0.10607349983309004,0.2527665174476893,0.12566214064734538
4,12,0.18115280684069368,0.1081154914577357,0.25586976684430796,0.1276153155186771
5,15,0.18290766357600347,0.10898723455764467,0.25815278960857957,0.1285951295883887
6,18,0.18409067149313152,0.10987203695205247,0.2603217135346095,0.12971209375720438
7,21,0.18386398412973462,0.10995225731444344,0.2601882405061237,0.1299031841018492
8,24,0.18501467029062352,0.11063442070642657,0.2622336538145865,0.13073469158860807
9,27,0.18575667953981212,0.11064715221055571,0.26176245436898793,0.1305312942098835
10,30,0.18573828038953227,0.11093919376537306,0.26294032361736214,0.13105492925936874
11,33,0.18584078541899157,0.11106198907898988,0.2633680990311617,0.1312703419567132
12,36,0.1857686142007919,0.11121108552038869,0.26343734325321644,0.13147483322255835
13,39,0.18598187477912836,0.11123421912096333,0.26377311409738385,0.1315318041421487
14,42,0.18617304088314332,0.11134203981049706,0.2635369981471779,0.13152891993248655
15,45,0.18659752837773244,0.111277917615886,0.2644494783251011,0.13159417416105845
16,48,0.1864794370272359,0.11152925217502836,0.2644799540698128,0.13185899592015027
17,51,0.18683646794193853,0.11149322767264512,0.26452391722657875,0.1317474514417394
18,54,0.1877110104993492,0.11179391909274353,0.2644848071370813,0.13184010711631483
19,57,0.18756394821262598,0.11171744751620875,0.2641907809880779,0.13178597967425384
20,60,0.18739273672517967,0.11161228521809037,0.26457708215350295,0.13178067206354113
21,63,0.18755810718399726,0.11175052902291378,0.26370323582850563,0.13170589195675558
22,66,0.18722651822844302,0.1117562192327295,0.2641723666753518,0.1318621399463855
23,69,0.18794770786041778,0.11159440158725924,0.26446606844649906,0.13163224969578938
24,72,0.18632293049640913,0.11141463500530006,0.26501686528780427,0.13197239570687885
25,75,0.1872912738504832,0.11172816629908833,0.26491378437292484,0.13199549864350038
26,78,0.18698102516024215,0.11155192231157293,0.26483830179110956,0.1318776681586908
27,81,0.18739705347606908,0.11142752655996352,0.26441866199147074,0.13150173916608088
28,84,0.18782056475571504,0.11164911495480401,0.26462629231548973,0.1317110739782014
29,87,0.18753598847864655,0.11182772179142779,0.2641200532777911,0.13181044219154087
30,90,0.18781929535116462,0.11185775324671322,0.2652091723644846,0.13201342177690992
31,93,0.1877240577600824,0.11173158966178999,0.26394342496977535,0.13169613466654478
32,96,0.18827746523422223,0.11211144540786938,0.26453089690034987,0.1320434638425829
33,99,0.188102217748159,0.11186668591138278,0.2645103629269562,0.13183014500475673
34,Final,0.188102217748159,0.11186668591138278,0.2645103629269562,0.13183014500475673
