,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.14232469220398994,0.084225996088441,0.2043999844593111,0.10025551563464043
1,3,0.1652318703092096,0.09793482183418886,0.23659940411986669,0.1165587589401698
2,6,0.17198732609201825,0.10228676841113338,0.2447874483118246,0.12142986842140889
3,9,0.17793859495008582,0.10568643988909923,0.25259661606131434,0.1251992318602732
4,12,0.18072503541062732,0.10735771286954789,0.25585132801722926,0.12703977642906894
5,15,0.18336041568997646,0.10892217871077475,0.25878465832465264,0.12864872743684228
6,18,0.18437534629916622,0.10969026888006357,0.2598095613618583,0.129485902737202
7,21,0.18566233049606612,0.1102529087527065,0.2603998544938554,0.12990557911946368
8,24,0.18584413662840202,0.11054199714002748,0.26099052864888667,0.13022988410145256
9,27,0.18673884311560296,0.11101174677276193,0.26159837082470977,0.13059416416862304
10,30,0.18642857982788688,0.1109767100975961,0.26183459415131793,0.1307504944063718
11,33,0.18710795205444633,0.11123894516956881,0.2624160375322123,0.13098357508852426
12,36,0.18620025778272636,0.11097408165547855,0.2618407399653211,0.13083978312658867
13,39,0.18766638026094493,0.11155350056461318,0.2623175087901193,0.13116291803463753
14,42,0.18778273674066828,0.11175491204418445,0.26176680033868793,0.13123852457918445
15,45,0.18773368694534548,0.11189389785323406,0.26069116617616983,0.1311358054932741
16,48,0.18749303674987938,0.111600457834841,0.26299555333109975,0.13140228202809437
17,51,0.1870662357945053,0.11171889067598102,0.2621288578190686,0.1314740313624473
18,54,0.18759889826527607,0.11166921513641705,0.26265763719094165,0.1313965285131535
19,57,0.18765712349431124,0.11196139108861615,0.2625177925913226,0.13165396619822026
20,60,0.18737484661411372,0.11188146368955831,0.26220674741022226,0.13153767714257392
21,63,0.1878704320116033,0.11200419575913502,0.26314930195475966,0.1317590974216368
22,66,0.1877998727042387,0.11183757956963683,0.2620471285995981,0.13136775427039732
23,69,0.18776449451206645,0.1116170313341631,0.26268714300198504,0.13132652127448202
24,72,0.18799452751026774,0.11201652529551646,0.2627418583415399,0.1316405387115434
25,75,0.1877303252934555,0.11178402697700666,0.26352423899835836,0.13172250115859085
26,78,0.187562843227372,0.11168233533802369,0.262734246383486,0.13151330194227584
27,81,0.18780200221448026,0.11185880230279266,0.26258667936977387,0.1315586749558842
28,84,0.18770165320925472,0.11170955942066424,0.26160071574610994,0.13120680025120962
29,87,0.18807556452955726,0.1120427754782178,0.26268003279665825,0.1317097434888277
30,90,0.18766274077988712,0.11202588132694515,0.26379137407202974,0.13198941492894342
31,93,0.18785073027445454,0.11183051997314977,0.2629399427465849,0.1315344593308513
32,96,0.1883371597066297,0.11195162943538611,0.26202321790446365,0.13137923314211675
33,99,0.188419504553902,0.11208422305072753,0.2633920835191018,0.1318002399416162
34,Final,0.188419504553902,0.11208422305072753,0.2633920835191018,0.1318002399416162
