,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.14039451957855684,0.08425381433604717,0.2019176552258406,0.10012035751640248
1,3,0.16393216889035314,0.0983138323739917,0.2353224641889889,0.11688897837256873
2,6,0.17067799039697923,0.10242145501561596,0.24367945017639953,0.12147075553803038
3,9,0.17541790299181345,0.10514559207905173,0.2504646770582009,0.12471765616462298
4,12,0.17961245423905056,0.10729864238313809,0.2545341176063762,0.1268738880500398
5,15,0.18115529639516875,0.10820792305913067,0.25596019622417815,0.12780615100646936
6,18,0.18189734602046842,0.10852255924838491,0.25779872217305044,0.12840465594409115
7,21,0.18247614652066022,0.10904272486603864,0.2589532128593752,0.12903425184285316
8,24,0.18298544549322027,0.10923068068269288,0.2587493721534737,0.12906468613751582
9,27,0.18375105662256633,0.10959873352762205,0.2591211280987191,0.12934759649582706
10,30,0.18473207892138704,0.10983111968827299,0.2597039715271254,0.12945482262535823
11,33,0.184313610848809,0.10975351873493892,0.25941040459503484,0.129457003125594
12,36,0.183376747400047,0.10974604565747148,0.2599054178263811,0.12975009025591874
13,39,0.18445697583598783,0.11005718833574345,0.2592506710451064,0.1296566246112155
14,42,0.184991273457003,0.11002266117218279,0.2599548720634731,0.1297320885949333
15,45,0.18517712797543973,0.11018213483199325,0.2595718808259485,0.12970761496725766
16,48,0.18502981235465307,0.11023247342052629,0.2593430862687905,0.1297253731919387
17,51,0.18507999940015474,0.11024889536099824,0.26054314287043256,0.1300521160981309
18,54,0.1848671271722231,0.11030604227291801,0.2605570423493526,0.13017754719557134
19,57,0.18471410778765865,0.1101530152182368,0.2605541952578111,0.13001945178623228
20,60,0.18544942174066578,0.11056747139977871,0.260905447185877,0.13028899338186303
21,63,0.1853775669164458,0.11055548457293264,0.26129874773928075,0.13043042653443024
22,66,0.18609591214207052,0.11081507449074604,0.26081761391237296,0.13041576623708315
23,69,0.18637335228280746,0.11090072830601833,0.26087709660113007,0.13042965328003608
24,72,0.18638548130199878,0.11085801928916744,0.2613364627735315,0.1305095254995101
25,75,0.18511335208027063,0.1106352270008436,0.26093937980167203,0.13048929524744582
26,78,0.18542286986982778,0.11076802260005042,0.2611622407382977,0.13058743985006427
27,81,0.18579770612606447,0.11076871801927686,0.2605609626837657,0.13036033962367263
28,84,0.18566041087382684,0.11070222534954827,0.26154533998158125,0.13050797102138936
29,87,0.18503808140015188,0.11051179149057751,0.2615479317827555,0.13052501322452997
30,90,0.18546219848437692,0.11072995099893904,0.2605643495157245,0.1304052938682391
31,93,0.18546753034454877,0.110685489558812,0.2618481252292999,0.1306321387685417
32,96,0.18628707387838914,0.11104106397236267,0.26114814956978627,0.1306738899809985
33,99,0.1857716769795983,0.11087750185000107,0.2614614475902165,0.13067038561744304
34,Final,0.1857716769795983,0.11087750185000107,0.2614614475902165,0.13067038561744304
