,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.14480578178815817,0.08564695140557521,0.20600109098449923,0.10149243232557913
1,3,0.16755240844807376,0.0989734490362375,0.23693725459573683,0.1170857735252097
2,6,0.17544840926819988,0.10387108482782367,0.24767013083958805,0.12275614309089758
3,9,0.18003199681538018,0.1068146340797214,0.2535892044320139,0.12608412385023593
4,12,0.18347287542647303,0.10893468171608638,0.2576310159206869,0.12835096444107474
5,15,0.18500100626280566,0.10996169619711622,0.25954502182096334,0.12949938259914842
6,18,0.18497429571025814,0.11048997283232832,0.26075819011565265,0.13035355246846905
7,21,0.1861168920622164,0.11089263621801498,0.2624505171879374,0.1308567400715924
8,24,0.18638703546190744,0.11126698464381327,0.2622453893901456,0.1311863980560884
9,27,0.18650388841584964,0.11159485420195765,0.2630751757345059,0.1316541255785885
10,30,0.18753339224668375,0.11188456783792555,0.26342472913419723,0.1317566605485606
11,33,0.18706608690597026,0.11190333637190412,0.26368887276918507,0.13196198594757633
12,36,0.18769421396470096,0.11196334400247171,0.2637489850228892,0.13190316762032891
13,39,0.18818323803847148,0.11226635991690265,0.26349427943104614,0.13201346021383364
14,42,0.18790257934817448,0.11203789334031095,0.2625001035981385,0.1316470340824969
15,45,0.1870382242703392,0.1118973543018983,0.26300050304385914,0.1318121330548205
16,48,0.1888800170995541,0.11239839534613132,0.26318466212388536,0.13188850142634187
17,51,0.1875658063355247,0.11200327545256876,0.2637704914478328,0.1319778162698693
18,54,0.1882670373707176,0.11201083684013569,0.264015507852435,0.13187595213364403
19,57,0.18804214666612448,0.11217170741775573,0.26422204845871966,0.1321857522461954
20,60,0.18832115083373555,0.11208545261036741,0.26412723134637367,0.1320589282295887
21,63,0.18831673116123668,0.11222127428062205,0.2643567680615497,0.1321402046344008
22,66,0.1886944171220262,0.11222958457620262,0.26424831867666,0.13209069433670712
23,69,0.18889589810283583,0.11241560752236092,0.2639370225415944,0.13212275319034636
24,72,0.18914792924699989,0.112548242307696,0.26559135510342957,0.13259585121829062
25,75,0.18896654378514727,0.1124428303710472,0.2650280059631419,0.13240141835123562
26,78,0.1895653092919511,0.1128524540177706,0.2647771164660053,0.13257718960875056
27,81,0.1896345232466335,0.1128777269570388,0.2654610754987647,0.13278033513238058
28,84,0.1897100386095009,0.11271989282521304,0.2650469328563512,0.13249446100736745
29,87,0.18874984639541198,0.11261938632817871,0.2649812707547953,0.13258769742195003
30,90,0.18935242418313897,0.1126112692428889,0.2647712583852461,0.1324127888695175
31,93,0.18953686531692845,0.11267084003335204,0.2649676431763361,0.13247201433537517
32,96,0.18931735249914877,0.11267985188163228,0.26499533652149326,0.13256564360627435
33,99,0.18914401188202623,0.11253452866136869,0.26509524011485935,0.13245557558403925
34,Final,0.18914401188202623,0.11253452866136869,0.26509524011485935,0.13245557558403925
