,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.14278153732837479,0.08428087034443846,0.20376256018900896,0.10007582462955009
1,3,0.16504259515528857,0.09836332750961603,0.2359904477014493,0.11680713704603801
2,6,0.17195403489368194,0.10302904327852354,0.2451136924658659,0.12215473096471202
3,9,0.17718037531124262,0.10639465315665934,0.25126847708546896,0.12576456073425166
4,12,0.1811381573996308,0.10851047294651536,0.25538929344922245,0.12788921613508514
5,15,0.18266734657051856,0.10932649797253283,0.25876846601632486,0.12913178949763965
6,18,0.18426161420397066,0.10984821030825245,0.25943360273724253,0.1294361360166144
7,21,0.18546205207875222,0.11036495098804353,0.2605924888540724,0.12994439786584758
8,24,0.18550382498558482,0.11063526965598305,0.26130921860464773,0.13042967748967293
9,27,0.18702780392193852,0.11098770167969395,0.26182503655789346,0.13054614042533494
10,30,0.18661723825118892,0.11134027689065971,0.26288213386720855,0.13122738062971523
11,33,0.18624242388440262,0.11113081961849322,0.26277165876343606,0.1310904174075248
12,36,0.18679037231119017,0.1114112918476778,0.26235366898222573,0.13112067159511517
13,39,0.18748732500792964,0.1117433953924426,0.26308140304847544,0.13147002208961875
14,42,0.1869368979763732,0.11143882818495443,0.2637328891732919,0.1314404402330438
15,45,0.18644110268959158,0.11149823364908336,0.26274350534550134,0.1314071126091886
16,48,0.1868854665404751,0.11153826303191829,0.2636552570924672,0.13152213718482939
17,51,0.18627082222372268,0.11131047888916518,0.26277878411048583,0.13130376160702242
18,54,0.1870004995077852,0.1115536594895745,0.26348716831421315,0.1315280865237122
19,57,0.18738455386941244,0.1117975731303412,0.26296982861420864,0.13158274819325302
20,60,0.18740888179204226,0.11177377466100412,0.26391466241381584,0.13170886811137197
21,63,0.187555313710942,0.11169670906661898,0.26375348233873297,0.13162687479921067
22,66,0.1878464172978117,0.11187838225710682,0.26388662045438954,0.13174471922428632
23,69,0.18805113218102634,0.11184634612881933,0.26424393592664974,0.1318294805712787
24,72,0.18691277898350817,0.11171702005997436,0.2634627021894482,0.1317424551969069
25,75,0.18808410670137513,0.11199158182834669,0.2645715654562315,0.13192103514703957
26,78,0.18690884764981572,0.11163883875124309,0.26428997144163685,0.13186915274292071
27,81,0.1872718024197994,0.11194658416192241,0.2637851152770216,0.13194752930700582
28,84,0.18722138280319522,0.11209217113540193,0.2629967233318475,0.131906312363786
29,87,0.18714365025681204,0.11186480264184288,0.2628595815750547,0.13165395510344421
30,90,0.18832255510637877,0.11215571237184695,0.26405009028135595,0.13194290535505707
31,93,0.18733451469711004,0.11199697918895636,0.263898617783173,0.13199811218373766
32,96,0.18735866608244214,0.11188038679046758,0.2642420379783991,0.1319694668344003
33,99,0.1868925270222508,0.11171237985991354,0.2639839435803022,0.13186133746338832
34,Final,0.1868925270222508,0.11171237985991354,0.2639839435803022,0.13186133746338832
